2	1.0	0	0.0	0	0.0	0	0.0	0.0	125.127.25.246	220.243.133.94		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	27.189.237.170	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	39.128.33.4	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	111.37.66.63	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	180.95.170.150	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	223.90.39.204	220.243.133.90		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	39.77.49.231	220.243.137.31		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	42.49.51.236	220.243.133.94		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	42.49.51.236	220.243.137.15		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	117.157.179.39	220.243.133.90		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	117.157.179.39	220.243.133.94		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	111.49.65.79	220.243.133.94		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	112.247.241.177	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	223.146.240.187	220.243.133.94		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	223.146.240.187	220.243.137.15		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	115.60.159.79	220.243.133.94		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	115.60.159.79	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	111.25.27.27	220.243.137.31		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	1.198.16.253	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	123.161.249.3	220.243.133.94		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	183.154.206.167	203.130.42.130		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	39.166.104.7	220.243.137.15		0
2	0.6666666666666666	0	0.0	0	0.0	0	0.0	0.0	58.16.217.85	220.243.137.15		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	36.57.134.55	220.243.133.94		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	36.57.134.55	220.243.137.15		0
5	0.8333333333333334	0	0.0	0	0.0	0	0.0	0.0	115.57.139.151	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	39.186.164.39	220.243.137.31		0
3	1.0	0	0.0	0	0.0	0	0.0	0.0	183.197.93.31	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	223.155.186.98	220.243.137.31		0
3	1.0	0	0.0	0	0.0	0	0.0	0.0	120.192.3.85	220.243.137.15		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	112.37.203.54	220.243.133.94		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	112.37.203.54	220.243.137.15		0
4	0.6666666666666666	0	0.0	0	0.0	0	0.0	0.0	117.87.207.124	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	183.199.214.13	220.243.137.31		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	120.227.65.125	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	112.39.192.54	220.243.137.31		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	222.135.73.158	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	220.243.138.3	58.220.94.230		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	223.91.140.90	220.243.133.94		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	223.91.140.90	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	1.199.127.49	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	49.83.74.45	220.243.133.90		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	49.83.74.45	220.243.133.94		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	222.94.28.41	203.130.42.101		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	222.94.28.41	203.130.42.102		0
6	1.0	0	0.0	0	0.0	0	0.0	0.0	220.201.165.180	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	123.151.76.72	220.243.130.6		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	39.158.216.106	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	27.157.39.222	220.243.133.90		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	182.119.36.15	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	117.8.76.211	220.243.137.15		0
2	0.6666666666666666	0	0.0	0	0.0	0	0.0	0.0	125.73.198.71	220.243.137.15		0
3	1.0	0	0.0	0	0.0	0	0.0	0.0	113.0.39.32	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	106.80.204.65	220.243.137.15		0
3	1.0	0	0.0	0	0.0	0	0.0	0.0	220.194.106.95	220.243.130.6		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	123.129.118.101	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	111.193.0.201	220.243.133.94		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	39.128.238.63	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	111.16.230.2	220.243.133.87		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	113.138.92.101	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	106.32.173.105	220.243.133.94		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	112.234.67.16	220.243.133.94		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	182.99.58.116	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	60.216.228.11	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	113.128.97.233	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	39.149.33.127	220.243.133.94		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	115.58.72.99	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	121.22.255.116	220.243.133.94		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	121.22.255.116	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	115.62.155.203	220.243.133.94		0
4	1.0	0	0.0	0	0.0	0	0.0	0.0	27.225.64.81	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	112.51.162.26	220.243.137.31		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	112.240.102.81	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	1.196.16.210	220.243.137.15		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	117.179.112.1	220.243.133.94		0
4	1.0	0	0.0	0	0.0	0	0.0	0.0	117.179.112.1	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	183.199.212.192	220.243.137.31		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	183.253.224.114	203.130.42.130		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	183.253.224.114	220.243.133.94		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	120.242.231.87	220.243.133.94		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	120.242.231.87	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	117.166.22.159	220.243.133.94		0
3	1.0	0	0.0	0	0.0	0	0.0	0.0	111.27.171.163	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	120.239.138.15	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	171.15.124.15	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	223.74.133.150	220.243.137.15		0
4	1.0	0	0.0	0	0.0	0	0.0	0.0	123.151.144.124	220.243.130.6		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	110.51.82.182	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	221.1.35.198	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	223.88.44.126	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	124.67.20.19	220.243.137.15		0
2	0.6666666666666666	0	0.0	0	0.0	0	0.0	0.0	119.179.216.215	220.243.133.90		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	58.37.97.148	203.130.42.101		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	140.255.218.170	220.243.133.90		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	112.11.132.9	220.243.137.31		0
4	1.0	0	0.0	0	0.0	0	0.0	0.0	117.151.229.226	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	39.130.93.4	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	60.210.213.194	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	119.36.216.43	220.243.133.94		0
5	0.5555555555555556	0	0.0	0	0.0	0	0.0	0.0	119.36.216.43	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	119.36.216.43	220.243.137.31		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	183.199.129.229	220.243.133.94		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	183.199.129.229	220.243.137.15		0
3	1.0	0	0.0	0	0.0	0	0.0	0.0	27.216.130.251	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	183.166.173.173	220.243.133.94		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	113.247.7.253	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	61.53.110.85	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	119.163.191.140	220.243.133.94		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	119.163.191.140	220.243.137.15		0
4	1.0	0	0.0	0	0.0	0	0.0	0.0	124.164.209.213	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	111.18.53.59	203.130.42.130		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	27.199.65.19	220.243.137.15		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	175.153.168.0	203.130.42.101		0
2	0.6666666666666666	0	0.0	0	0.0	0	0.0	0.0	175.153.168.0	220.243.133.94		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	175.153.168.0	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	112.7.47.201	220.243.133.90		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	171.12.1.12	220.243.133.90		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	171.12.1.12	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	113.220.4.221	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	183.197.79.47	220.243.133.94		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	42.239.3.119	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	114.236.238.245	220.243.133.94		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	171.12.246.113	220.243.137.15		0
2	0.6666666666666666	0	0.0	0	0.0	0	0.0	0.0	222.219.152.54	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	112.6.222.229	220.243.133.94		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	112.6.222.229	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	223.11.211.220	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	119.180.66.109	220.243.137.31		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	124.129.113.11	220.243.137.15		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	124.160.154.9	220.243.133.94		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	124.160.154.9	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	106.118.7.158	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	120.228.195.173	220.243.133.94		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	223.88.163.157	220.243.137.31		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	223.91.208.108	220.243.133.94		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	42.232.125.87	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	222.85.33.164	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	1.182.104.176	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	223.98.222.187	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	106.117.89.128	220.243.137.15		0
5	1.0	0	0.0	0	0.0	0	0.0	0.0	115.153.175.84	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	113.101.63.249	220.243.133.94		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	42.176.104.180	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	139.226.141.23	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	171.81.132.240	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	139.170.0.99	220.243.133.90		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	111.19.123.84	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	106.114.44.238	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	113.132.181.169	220.243.133.94		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	120.227.87.204	220.243.133.94		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	120.227.87.204	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	183.199.170.200	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	49.118.187.178	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	106.114.76.233	220.243.137.15		0
3	1.0	0	0.0	0	0.0	0	0.0	0.0	60.165.18.143	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	183.184.215.209	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	118.73.169.205	220.243.133.94		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	112.102.212.61	220.243.137.15		0
2	0.6666666666666666	0	0.0	0	0.0	0	0.0	0.0	59.47.36.8	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	27.27.217.219	220.243.137.31		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	39.158.207.125	220.243.133.87		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	116.252.146.162	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	112.102.212.79	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	183.196.244.215	220.243.133.94		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	123.168.199.75	220.243.137.15		0
4	1.0	0	0.0	0	0.0	0	0.0	0.0	1.199.243.32	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	123.244.42.82	220.243.133.94		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	123.244.42.82	220.243.137.15		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	183.213.193.215	203.130.42.130		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	183.213.193.215	220.243.133.94		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	223.80.235.216	220.243.133.94		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	112.244.50.24	220.243.133.94		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	112.244.50.24	220.243.137.15		0
4	1.0	0	0.0	0	0.0	0	0.0	0.0	114.97.42.26	220.243.137.15		0
3	1.0	0	0.0	0	0.0	0	0.0	0.0	123.151.144.121	220.243.130.6		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	223.88.143.107	220.243.137.31		0
2	0.6666666666666666	0	0.0	0	0.0	0	0.0	0.0	36.157.48.60	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	111.14.63.69	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	223.89.26.221	220.243.133.94		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	42.88.117.84	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	39.159.248.97	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	42.234.120.74	220.243.133.94		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	112.233.7.249	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	101.71.38.155	220.243.137.15		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	60.22.50.202	203.130.42.102		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	60.22.50.202	220.243.178.70		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	111.126.140.176	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	117.157.49.196	220.243.133.94		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	223.10.152.54	220.243.137.15		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	118.124.231.52	220.243.133.94		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	118.124.231.52	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	118.213.24.125	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	116.2.128.4	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	223.91.28.174	220.243.133.90		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	182.46.211.26	220.243.133.94		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	182.46.211.26	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	60.220.79.87	220.243.137.15		0
2	0.6666666666666666	0	0.0	0	0.0	0	0.0	0.0	117.143.133.210	220.243.137.15		0
3	1.0	0	0.0	0	0.0	0	0.0	0.0	27.17.151.91	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	223.89.81.155	220.243.137.15		0
3	1.0	0	0.0	0	0.0	0	0.0	0.0	106.42.92.100	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	180.119.184.79	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	60.165.44.14	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	222.134.118.3	220.243.137.15		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	112.237.231.67	220.243.133.90		0
2	0.6666666666666666	0	0.0	0	0.0	0	0.0	0.0	112.237.231.67	220.243.133.94		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	218.92.221.145	220.243.137.15		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	27.205.185.208	123.103.51.30		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	27.205.185.208	220.243.137.15		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	1.27.36.172	220.243.133.94		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	1.27.36.172	220.243.137.15		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	60.165.44.11	220.243.130.10		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	60.165.44.11	220.243.137.15		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	60.165.44.11	220.243.137.31		0
3	0.6	0	0.0	0	0.0	0	0.0	0.0	183.196.250.30	220.243.137.15		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	124.236.57.140	123.103.51.30		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	124.236.57.140	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	182.202.162.170	220.243.137.15		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	101.27.21.14	123.103.51.30		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	101.27.21.14	220.243.133.94		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	101.27.21.14	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	39.128.194.107	220.243.133.94		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	39.181.134.46	220.243.133.94		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	117.10.188.6	220.243.137.15		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	27.219.223.176	220.243.133.94		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	27.219.223.176	220.243.137.15		0
2	1.0	0	0.0	0	0.0	0	0.0	0.0	218.79.112.217	220.243.137.15		0
5	1.0	0	0.0	0	0.0	0	0.0	0.0	117.179.128.158	220.243.137.15		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	124.236.115.238	220.243.133.94		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	124.236.115.238	220.243.137.15		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	124.236.115.238	220.243.137.31		0
1	1.0	0	0.0	0	0.0	0	0.0	0.0	124.236.115.238	220.243.178.69		0
0	0.0	0	0.0	0	0.0	0	0.0	0.0	124.167.179.67	220.243.133.94		0
2	0.6666666666666666	0	0.0	0	0.0	0	0.0	0.0	122.245.53.230	220.243.137.31		0
